Date,Open,High,Low,Close,Volume
2016-07-19,2075.0353390912474,2075.0353390912474,2019.819806463068,2057.223876953125,3662700
2016-07-20,2073.9666032304117,2086.790855672235,2057.936287678133,2085.72216796875,1892200
2016-07-21,2121.344891067858,2125.61964147807,2093.202784200627,2109.945556640625,2071100
2016-07-22,2086.4341226867123,2107.8078715959155,2077.5283939745445,2092.1337890625,1650400
2016-07-25,2092.1339692635083,2126.3319704637975,2089.6403650093207,2096.052490234375,1600900
2016-07-26,2112.4396452630453,2114.93325024059,2069.692131362275,2082.16015625,1844700
2016-07-27,2114.9335467333735,2142.3632053317347,2102.821749430201,2112.43994140625,2121200
2016-07-28,2101.75289051164,2113.15222822289,2079.666673696094,2086.791259765625,1412600
2016-07-29,2086.790991792024,2112.795727606435,2014.1202232147668,2065.417236328125,2233800
2016-08-01,2035.4938626868204,2054.730241508152,1989.540291058084,2048.318115234375,1666000
2016-08-02,2014.1195778578701,2025.8751395963402,1988.47107951939,1989.89599609375,1834200
2016-08-03,1961.3981524578935,1965.6729032442167,1910.101143022017,1920.0755615234375,2879700
2016-08-04,1924.3503515968223,1938.5995211754735,1890.1523446080598,1925.7752685546875,2278100
2016-08-05,1916.5135861956317,1932.9001335868954,1902.6206438421689,1908.3203125,1460500
2016-08-08,1923.63779514203,1969.9475939139677,1900.4828957560612,1968.87890625,2084900
2016-08-09,1929.6938716825048,1989.1841571857315,1918.294535538174,1951.067626953125,3065700
2016-08-10,1986.6909185352015,2009.845824345635,1973.8666630094228,1995.952880859375,2424500
2016-08-12,2030.506410267559,2036.2060773840997,1996.308407568316,2000.2269287109375,2522900
2016-08-15,1999.1585020958494,2017.3261934014245,1986.6904786508467,1993.8150634765625,1869400
2016-08-16,1988.8275670714104,1988.8275670714104,1913.6632080078125,1913.6632080078125,2817800
2016-08-17,1902.2638983657919,1915.4443785604612,1857.0227906705754,1882.3150634765625,2978700
2016-08-18,1858.0915840369134,1863.4350222578785,1810.356869262959,1814.275390625,3425000
2016-08-19,1837.4305425487023,1839.2116888675746,1781.5025481361108,1797.1766357421875,2564300
2016-08-22,1809.2883104833243,1811.7819151640454,1792.5455361984814,1806.4384765625,1945300
2016-08-23,1840.2798103215146,1886.5896003605772,1840.2798103215146,1852.3916015625,3150100
2016-08-24,1878.3967285156248,1885.8775423405496,1865.216247014567,1878.396728515625,2098300
2016-08-25,1899.0581003815234,1906.1826852638403,1863.4351759699398,1880.5341796875,2578700
2016-08-26,1880.8900418323592,1885.5210211020221,1852.3917078652023,1858.8038330078125,2337900
2016-08-29,1894.4271606813272,1915.4446865331884,1886.9463463950715,1890.8648681640625,1662400
2016-08-30,1881.6025067395258,1884.452340146174,1860.9412145413257,1872.69677734375,1412700
2016-08-31,1885.521060430265,1917.2254576300181,1878.396476789871,1903.33251953125,2650900
2016-09-01,1903.3328374362884,1937.5308446221172,1879.465478254512,1931.8311767578125,2046900
2016-09-02,1941.8055086214076,1956.7671360956508,1939.6681332679443,1954.6297607421875,1601500
2016-09-05,1968.1666584213901,1972.7976387941465,1944.2992980387235,1946.0804443359375,1123400
2016-09-06,1934.680993374108,1969.9476879688489,1933.2560764207853,1969.2352294921875,1005400
2016-09-07,1957.479525258781,1976.3596735460815,1950.7111702123902,1971.0162353515625,1559600
2016-09-08,1973.1537648798255,1992.0339146430736,1962.8231168961615,1984.5531005859375,1777900
2016-09-09,1987.7594157312647,1994.8840014507316,1959.6173021393704,1972.0853271484375,2532400
2016-09-12,1946.7926882669806,1952.8485850099887,1930.0499149186644,1950.35498046875,1568200
2016-09-13,1953.5610335497681,1954.9859504232545,1925.7751545167846,1948.9300537109375,1219200
2016-09-14,1947.149153577733,1968.5229093799032,1942.5181731539292,1958.1922607421875,1310300
2016-09-15,1949.9987399822537,1949.9987399822537,1909.7448383348305,1917.9381103515625,1376900
2016-09-16,1924.3502230553383,1930.4061197217472,1900.482865605374,1907.251220703125,2003700
2016-09-20,1906.8949964895892,1929.3374371357397,1886.9461603596776,1894.783203125,2133900
2016-09-21,1903.689284904805,1966.7418678816296,1891.933718587092,1964.6044921875,1698900
2016-09-23,1955.6988569033927,1998.4463729012812,1946.7931244038327,1992.7467041015625,2339700
2016-09-26,2000.58345703125,2014.1201684570312,1989.540350341797,1994.8837890625,1436800
2016-09-27,1973.153706521822,2008.064171089278,1940.380617336047,2006.9954833984375,1695600
2016-09-28,2001.5750939811098,2005.9114184309697,1974.4730661694862,1997.23876953125,1669200
2016-09-29,2009.886211834074,2018.9202203374634,1991.095474147024,2007.356689453125,1102700
2016-09-30,1971.220608543212,2005.1884797078428,1945.5640250039694,1991.456787109375,2048100
2016-10-03,1995.4318710796224,2015.3066905126864,1981.3388172998134,1998.32275390625,1151800
2016-10-04,2017.8360368651904,2026.870044909895,1993.9862556271705,2003.020263671875,1430600
2016-10-05,2018.1978953792009,2018.5592557901907,1979.5323314032698,1989.2890625,1496700
2016-10-06,1996.8778154999568,1996.8778154999568,1953.514562177482,1958.5736083984375,2569100
2016-10-07,1951.3456947000423,1951.7070550138756,1914.125582375208,1926.773193359375,1842400
2016-10-11,1928.9414893208696,1945.9254252515702,1915.2097964407285,1930.748291015625,1652600
2016-10-12,1915.2102089825376,1943.3963214920918,1911.596604814646,1920.630615234375,1389200
2016-10-13,1927.4960360102782,1932.555080724216,1896.7804073899417,1900.75537109375,1862300
2016-10-14,1897.8645857241643,1920.991648459569,1894.9737028822385,1918.823486328125,1848400
2016-10-17,1918.8232864724064,1930.7481769533085,1910.1506388499324,1922.4368896484375,1476700
2016-10-18,1920.9915618639457,1932.5550927103802,1912.3189137291197,1930.748291015625,1199100
2016-10-19,1924.966574360468,1941.9505107214482,1920.2688898350905,1939.7823486328125,1193400
2016-10-20,1949.9004833366298,2032.652004960812,1946.6482401286924,2026.8702392578125,3043600
2016-10-21,2049.63547385903,2050.7195546808875,2021.8107327646812,2027.953857421875,2003700
2016-10-24,2010.6090757139586,2029.3998147393227,1993.2637781520841,2022.172607421875,1633200
2016-10-25,2019.6427942875607,2044.938016259314,2013.1383086376813,2032.2904052734375,1259900
2016-10-26,2032.6523171934527,2064.452033444657,2029.7614338978888,2063.006591796875,1526000
2016-10-27,2088.6630406506056,2090.108482201229,2065.8973362282895,2072.76318359375,1431300
2016-10-28,2095.8900764036475,2100.9491214156565,2070.956211701604,2082.881103515625,2360000
2016-10-31,2062.2835495407517,2086.1333330118728,2060.8381081182592,2085.77197265625,1603500
2016-11-01,2085.410549212918,2108.8989716178457,2073.124297493417,2105.646728515625,1653300
2016-11-02,2072.0403245060747,2084.326576866243,2048.1905405128064,2063.36767578125,1683900
2016-11-04,2052.888045551621,2058.308450530194,1991.4567891277914,2010.60888671875,2467900
2016-11-07,2045.299845370452,2057.5860988585428,2029.7613483119837,2055.779296875,1390800
2016-11-08,2054.333941910183,2063.3679522088205,2042.047687904036,2063.006591796875,1370200
2016-11-09,2042.4088230725833,2085.049346979619,1900.755557211923,1976.6412353515625,3506600
2016-11-10,2117.5714848048397,2142.5053469979343,2103.1170719392776,2134.555419921875,3508900
2016-11-11,2170.3305115816884,2199.9620636878653,2156.960177094755,2162.741943359375,3192300
2016-11-14,2176.112584345306,2215.862233013188,2170.3308172663415,2205.744140625,2043300
2016-11-15,2217.3073504456984,2220.9209543414704,2194.903006291912,2209.357421875,1987300
2016-11-16,2230.3163103803395,2235.375355802459,2205.7438040443276,2212.248291015625,1812600
2016-11-17,2219.4762585698345,2232.48523696588,2205.744559151786,2231.039794921875,1961500
2016-11-18,2240.4344608892907,2249.829831209149,2223.8118826310797,2225.25732421875,2320400
2016-11-21,2239.711388512694,2240.4341091930787,2224.5342542246117,2234.65234375,1247200
2016-11-22,2225.2571722471753,2238.9888663922534,2210.080036613141,2218.752685546875,1554600
2016-11-24,2240.4346505863696,2291.02511043832,2224.5347917757567,2285.966064453125,2663900
2016-11-25,2298.2522837480406,2306.202213031446,2278.7388209615006,2305.4794921875,2139900
2016-11-28,2314.874325222439,2348.8421969943574,2306.20167711046,2341.614990234375,2197500
2016-11-29,2348.842678809351,2373.415186833818,2323.547449960635,2330.774658203125,2218200
2016-11-30,2348.842156329278,2369.0783349068843,2342.3376703579047,2350.28759765625,3189700
2016-12-01,2382.087730650214,2398.710308867737,2354.624340551698,2364.742431640625,2738000
2016-12-02,2359.6833409705528,2381.3649643179087,2335.1108345102166,2348.842529296875,2123600
2016-12-05,2332.2198792750305,2340.1698075898817,2292.4702377007734,2300.420166015625,1999100
2016-12-06,2345.951489326327,2352.455975895624,2314.8744979396874,2317.765380859375,2095700
2016-12-07,2326.43782207724,2326.43782207724,2300.4198781211107,2322.82421875,1440900
2016-12-08,2353.901326186214,2362.573974609375,2334.3878672341025,2362.573974609375,2125200
2016-12-09,2368.355974454046,2397.987526163725,2352.456117439097,2390.03759765625,3397300
2016-12-12,2399.4325858778625,2406.659792461832,2356.792067032443,2366.91015625,1555900
2016-12-13,2370.524136774267,2391.4830392030635,2361.8514874933853,2390.03759765625,1371300
2016-12-14,2390.760207841981,2395.8192530218157,2369.801306382665,2374.8603515625,1423000
2016-12-15,2399.4330497124115,2418.9465112612775,2336.556340277177,2348.119873046875,2550500
2016-12-16,2374.860117702259,2387.1463690719906,2360.4057043261037,2385.700927734375,2040000
2016-12-19,2379.9197423292976,2387.146950778521,2364.7426045859283,2379.197021484375,1363700
2016-12-20,2377.028582254279,2403.0465296428943,2364.7423293207667,2398.710205078125,1362700
2016-12-21,2397.2644513016053,2397.9871719682624,2356.7920939688074,2361.12841796875,1945700
2016-12-22,2355.3470613437644,2371.246918769221,2345.2289702548373,2364.742431640625,1975300
2016-12-26,2357.515072223127,2361.8513966968667,2335.110729108805,2358.23779296875,1422700
2016-12-27,2329.3291520404287,2354.624380188556,2327.883710431964,2331.497314453125,1211400
2016-12-28,2304.033764907675,2327.160829047275,2298.251998872775,2314.15185546875,1635800
2016-12-29,2311.2606134033203,2327.883188171387,2300.4198037719725,2312.7060546875,2033300
2016-12-30,2307.647267519458,2319.93351980503,2288.133808007079,2309.8154296875,1396900
2017-01-04,2343.06048132895,2395.819091796875,2340.1695985635843,2395.819091796875,1961400
2017-01-05,2421.1141208053136,2431.954930301457,2390.0371335830364,2397.987060546875,1881500
2017-01-06,2369.078756465838,2433.4009069617073,2364.7424317133077,2427.619140625,1739800
2017-01-10,2422.560192030634,2422.560192030634,2374.137897022862,2382.810546875,2088400
2017-01-11,2398.7104842972785,2398.7104842972785,2374.860696414841,2379.197021484375,1532900
2017-01-12,2355.3470726225505,2356.7925142136046,2320.6564744372536,2337.279052734375,1708000
2017-01-13,2315.5968813393547,2340.169382577038,2305.478792594426,2338.001220703125,2231100
2017-01-16,2343.78341546739,2358.2378306105747,2321.379071995454,2324.99267578125,1443600
2017-01-17,2298.2518821080116,2298.2518821080116,2236.097900390625,2236.097900390625,2488600
2017-01-18,2234.6521832703024,2275.8472590938495,2230.315859499403,2269.3427734375,2000200
