Date,Open,High,Low,Close,Volume
2021-07-19,1451.23524658803,1456.5772168208691,1435.2093358895117,1449.45458984375,2412000
2021-07-20,1424.5253226057214,1440.5512324850358,1422.7446659524642,1431.64794921875,2489000
2021-07-21,1469.0417108303163,1476.1643373070694,1445.893174780869,1460.138427734375,2763500
2021-07-26,1485.0676780728227,1492.1903048261695,1469.0417678777922,1479.7257080078125,4814500
2021-07-27,1485.0677399363174,1492.1903669863718,1433.4286938234238,1435.2093505859375,4415500
2021-07-28,1424.5254100108561,1447.6739479235325,1424.5254100108561,1435.2093505859375,3066500
2021-07-29,1449.4545557358686,1456.5771825453814,1435.2093021168428,1453.015869140625,2656500
2021-07-30,1460.1384759596838,1467.2611026716822,1438.7705958236884,1442.3319091796875,3317500
2021-08-02,1460.1383677188992,1504.6547813688655,1460.1383677188992,1492.190185546875,2983000
2021-08-03,1465.4803706264952,1499.3128457685407,1465.4803706264952,1488.62890625,2388000
2021-08-04,1504.6548119557638,1504.6548119557638,1474.3836500584289,1476.164306640625,2791000
2021-08-05,1463.699727376302,1486.8482632107205,1458.3577575683594,1474.3836669921875,2400000
2021-08-06,1474.383723880736,1495.7516039369787,1474.383723880736,1493.970947265625,2191000
2021-08-10,1499.3128457685407,1513.5580984599283,1483.2869364907297,1488.62890625,2320500
2021-08-11,1495.7516747698933,1504.6549585482853,1486.848390991501,1499.31298828125,2062500
2021-08-12,1504.6547721335087,1520.6806809491318,1497.5321459932316,1518.9000244140625,2159500
2021-08-13,1508.2163602277565,1513.5583308070757,1499.3130759288913,1502.8743896484375,2662500
2021-08-16,1497.5322894517012,1499.3129461573512,1460.13849863305,1465.48046875,1415500
2021-08-17,1470.8224361644072,1477.9450629739201,1453.015869140625,1453.015869140625,1307500
2021-08-18,1454.796632637098,1476.1645146342157,1449.4546621378186,1467.26123046875,1590000
2021-08-19,1445.8931171054155,1451.2350867498938,1435.2091778164593,1440.5511474609375,2517000
2021-08-20,1444.1125882821993,1472.6030955726003,1440.5512748708993,1465.48046875,3120000
2021-08-23,1481.50634765625,1499.3129143348108,1476.1643776526819,1481.50634765625,2933000
2021-08-24,1479.7256233178828,1508.216128700658,1476.1643101450359,1488.62890625,2482000
2021-08-25,1488.628919813368,1501.0935160319011,1469.0416971842449,1474.3836669921875,1320000
2021-08-26,1458.3578392477598,1460.138495950138,1445.893242331112,1453.015869140625,2488500
2021-08-27,1451.235103796024,1453.015760365099,1438.7705078125,1438.7705078125,2048000
2021-08-30,1444.1125882821993,1469.0417821613003,1440.5512748708993,1465.48046875,2412000
2021-08-31,1467.2610272129186,1495.7515325956938,1460.1384008672248,1488.62890625,7449000
2021-09-01,1492.190051644688,1509.9966155067966,1488.6287388722665,1506.435302734375,2957500
2021-09-02,1504.6548593978434,1527.803395696272,1501.0935461211623,1522.46142578125,3185000
2021-09-03,1520.6808806433507,1566.9779566348345,1511.7775967988348,1561.635986328125,3874000
2021-09-06,1583.0037641341662,1583.0037641341662,1561.6358843033338,1572.31982421875,2933500
2021-09-07,1586.564979008266,1611.4941705976214,1577.6616962977819,1595.46826171875,3236000
2021-09-08,1584.784501824911,1634.642890646369,1575.8812181067938,1627.520263671875,4580000
2021-09-09,1615.0555486192402,1639.9847412109375,1611.494235391855,1639.9847412109375,3788500
2021-09-10,1661.3527682848614,1682.7206495489754,1647.1075141087856,1675.5980224609375,6504000
2021-09-13,1673.8172864341943,1673.8172864341943,1602.5910189263564,1632.8621826171875,4927000
2021-09-14,1629.3009698918436,1634.6429402849317,1607.9330883194916,1609.7137451171875,4690500
2021-09-15,1577.6618255685069,1583.0037956325086,1543.829348496496,1556.2939453125,6783000
2021-09-16,1556.293994197139,1572.3199048925328,1534.926113269947,1538.4874267578125,3573000
2021-09-17,1543.8292882331064,1550.9519147070769,1524.2420654296875,1524.2420654296875,4875500
2021-09-21,1486.8483347611593,1499.3129315795165,1479.7257080078125,1479.7257080078125,3386000
2021-09-22,1456.577134545721,1477.9450142701082,1451.2351646146242,1470.8223876953125,3694000
2021-09-24,1488.62890625,1492.190219422847,1472.602996972189,1488.62890625,4363000
2021-09-27,1488.6288135533177,1490.40947002886,1467.2609358468108,1472.6029052734375,2954500
2021-09-28,1469.0417310516136,1470.8223876953125,1454.7964779020222,1470.8223876953125,4052000
2021-09-29,1443.752083006587,1450.97084342162,1422.0958017614882,1438.3380126953125,5200500
2021-09-30,1438.338010094817,1452.77553089878,1422.0957991903588,1440.1427001953125,5658500
2021-10-01,1429.314591036498,1452.775562859067,1414.8770699149172,1418.4864501953125,4250000
2021-10-04,1425.705123664184,1432.9238837840028,1389.6113230650908,1393.220703125,3018500
2021-10-05,1367.9549805340282,1369.7596704819623,1339.079941367083,1349.9080810546875,4922000
2021-10-06,1376.9784302736985,1389.611259909237,1333.6658715232807,1349.9080810546875,3911000
2021-10-07,1349.9083419758676,1362.541174053182,1337.2755098985533,1339.0802001953125,2987500
2021-10-08,1349.9079544270833,1366.150162434896,1349.9079544270833,1353.517333984375,3197500
2021-10-11,1349.9081448605707,1395.025395691472,1349.9081448605707,1391.416015625,2707500
2021-10-12,1393.2205692718387,1407.6580881243967,1391.415879415269,1402.2440185546875,2591500
2021-10-13,1389.6111965918726,1404.0487155175024,1378.7830573976503,1396.8299560546875,2396000
2021-10-14,1398.6347212917717,1438.3379004768285,1396.8300313288146,1431.119140625,3472500
2021-10-15,1441.9473494546128,1469.0177001953125,1436.5332793064727,1469.0177001953125,3295500
2021-10-18,1465.4084391775307,1470.822509765625,1452.7756078053105,1470.822509765625,2798000
2021-10-19,1470.8223979305546,1470.8223979305546,1443.7520470483971,1463.6036376953125,2646000
2021-10-20,1459.994140625,1470.822280110476,1452.775380968016,1459.994140625,2437500
2021-10-21,1467.213051702743,1470.822431903734,1440.1427001953125,1440.1427001953125,2191500
2021-10-22,1427.509859232534,1449.166140282838,1420.2910988824326,1447.3614501953125,2680500
2021-10-25,1420.2910938168047,1456.3848954385787,1420.2910938168047,1450.9708251953125,2256500
2021-10-26,1469.0178276776094,1479.8459689135623,1458.1896864416565,1465.408447265625,3251000
2021-10-27,1519.5489991075274,1573.6896997883182,1510.5255489940623,1571.885009765625,10802500
2021-10-28,1580.908447265625,1588.1272072988013,1561.05685717439,1580.908447265625,5128500
2021-10-29,1588.127298441019,1606.1741995596672,1571.8850874342359,1602.5648193359375,5300000
2021-11-01,1624.221188696587,1627.8305691159128,1604.3695963902956,1626.02587890625,4649000
