Date,Open,High,Low,Close,Volume
2021-07-19,2831.038165698322,2841.9396752226344,2810.91230196113,2823.490966796875,1236200
2021-07-20,2784.916094572648,2799.1719131838295,2759.7587676117387,2777.368896484375,1101500
2021-07-21,2834.3923054747706,2869.6125648919124,2815.9435981610295,2829.36083984375,1240500
2021-07-26,2924.958319518126,2924.958319518126,2832.714794533322,2845.29345703125,2124600
2021-07-27,2862.9037918845056,2875.482455293489,2854.5180162785173,2867.0966796875,794000
2021-07-28,2849.4866580293105,2882.1911841220544,2843.616614884459,2864.5810546875,1034700
2021-07-29,2870.4511030129825,2886.38407729205,2839.4237320484835,2851.163818359375,1077000
2021-07-30,2831.0381434510464,2852.8411623283355,2802.5265033807455,2805.042236328125,1782200
2021-08-02,2833.553560773903,2876.321016115563,2832.714983218184,2871.28955078125,946700
2021-08-03,2850.3249637726817,2876.320866649102,2840.2620336269706,2859.54931640625,666700
2021-08-04,2863.7422536588733,2864.580831185567,2841.100660438144,2846.970703125,715200
2021-08-05,2845.2940814014883,2869.6128342339794,2833.553993827182,2847.809814453125,784900
2021-08-06,2826.8451468789167,2851.163897771675,2815.943637858025,2843.61669921875,937400
2021-08-10,2859.5492747547655,2870.4507822538308,2687.6408872695083,2732.924072265625,3636700
2021-08-11,2867.0965928994915,2905.6711595193738,2820.974828462676,2852.002197265625,2523700
2021-08-12,2884.706608644006,2903.1553136992875,2863.742171081186,2867.93505859375,1446900
2021-08-13,2867.096409673862,2869.6121421187354,2846.970550114876,2848.647705078125,1153800
2021-08-16,2828.522186316021,2831.876496646665,2770.6603331124024,2787.431884765625,923300
2021-08-17,2794.9792597324913,2810.9122348104743,2758.9204213981084,2768.144775390625,822600
2021-08-18,2754.7271089840197,2784.077321712921,2753.0499539709394,2764.7900390625,801900
2021-08-19,2754.727533219692,2790.7863715540743,2753.050377948325,2768.144775390625,1235400
2021-08-20,2765.6286581312233,2805.880379050053,2765.6286581312233,2779.0458984375,1164900
2021-08-23,2815.943375976271,2846.9707449194284,2810.0733332032414,2811.75048828125,1120700
2021-08-24,2799.171867331433,2827.683504086756,2774.8531183342457,2776.5302734375,1278900
2021-08-25,2783.2389060060063,2802.526189777666,2777.3688631189793,2785.754638671875,1422500
2021-08-26,2792.463441299374,2808.396415889371,2788.270553249375,2789.109130859375,1024800
2021-08-27,2767.30611299938,2792.463441299374,2765.6289577793805,2789.109130859375,885700
2021-08-30,2809.234994156278,2825.16796875,2790.7862867319677,2825.16796875,1398700
2021-08-31,2800.8493591235847,2831.038154611144,2783.239228422508,2814.2666015625,2459900
2021-09-01,2843.616654700244,2891.4155781204486,2826.845102622979,2878.8369140625,1508000
2021-09-02,2867.935083844785,2892.253831631773,2867.935083844785,2886.3837890625,881000
2021-09-03,2887.2226575806576,2924.9586493294605,2876.321148853225,2923.281494140625,1569600
2021-09-06,2950.1155048607434,2978.627138506356,2935.021110577772,2968.564208984375,1401300
2021-09-07,3002.1078931311017,3018.040867982915,2992.0449616457463,3006.30078125,1291800
2021-09-08,2976.950155993221,3067.516526936113,2968.564380905916,3061.646484375,2093800
2021-09-09,3054.099027203783,3076.7406180150138,3044.8746753918,3065.839111328125,1688500
2021-09-10,3097.7055189055422,3151.3744829580473,3081.7725452024547,3146.343017578125,2587800
2021-09-13,3184.9176168946083,3230.2008057604085,3169.8232206060084,3187.433349609375,2280100
2021-09-14,3227.685104060978,3241.1023453353287,3206.720664569805,3228.523681640625,1862900
