Date,Open,High,Low,Close,Volume
2021-07-19,859.5084999422721,868.7686306958128,847.7228789832204,854.45751953125,1706900
2021-07-20,846.0391339007672,849.4064538366906,840.9881539968819,842.6718139648438,1824600
2021-07-21,857.8249065854825,863.7177175237537,850.2484353791338,852.77392578125,1462200
2021-07-26,870.4523981974245,871.2942283697624,858.6667757846934,859.5086059570312,1410000
2021-07-27,873.8196403406844,876.3451306306864,862.0340189873418,864.5595092773438,1335800
2021-07-28,864.5595316173961,872.1360026831766,860.3503810252959,867.0850219726562,1494000
2021-07-29,867.9268242453231,873.8196348852041,864.5595038796769,866.2431640625,3234600
2021-07-30,858.6667367195212,863.7177175237537,850.2484353791338,852.77392578125,1680700
2021-08-02,863.7177732020702,875.5033958383558,862.8759430137641,872.9779052734375,1479500
2021-08-03,860.3504635126754,871.2942561013886,859.5086333135437,869.610595703125,992300
2021-08-04,867.0850214335823,867.0850214335823,856.9830600188221,857.8248901367188,1212400
2021-08-05,860.350341796875,866.2431523571275,854.4575312366223,860.350341796875,1081400
2021-08-06,856.1412578475463,867.9268798828125,856.1412578475463,867.9268798828125,1018900
2021-08-10,875.5034070970474,879.7125580927063,868.7687655039932,869.610595703125,1862400
2021-08-11,880.5542719044915,886.4470825195312,873.8196312015891,886.4470825195312,1810500
2021-08-12,900.7581733589742,921.8039250729689,894.0235328104958,902.4418334960938,4406200
2021-08-13,908.3347220071932,908.3347220071932,888.9726287670028,897.3909301757812,1924300
2021-08-16,888.1306853661171,889.8143454331619,872.9777447627141,875.5032348632812,1670100
2021-08-17,874.6614649766157,880.5542756164966,864.5595038796769,866.2431640625,1168400
2021-08-18,871.2941071171089,886.4470481104498,870.4522770619232,878.0287475585938,1153200
2021-08-19,873.8196340384793,876.3451243102668,856.1412021359668,856.9830322265625,1304500
2021-08-20,851.9321233685436,856.9831043371317,844.3556519156613,853.6157836914062,1325700
2021-08-23,861.1921826795417,867.9268234043084,856.9830322265625,856.9830322265625,1069800
2021-08-24,856.9830214767306,870.452302757308,856.1411913966946,860.350341796875,1122900
2021-08-25,866.2431577794692,871.2941382913029,858.6666870117188,858.6666870117188,1089800
2021-08-26,862.0340127701376,864.559503041925,856.9830322265625,856.9830322265625,1300100
2021-08-27,854.4575365851907,860.35034718233,853.6157064998852,858.6666870117188,765900
2021-08-30,863.717701498976,868.7686822094963,861.1922111437159,867.0850219726562,1119500
2021-08-31,863.7177182404891,873.819679857337,856.9830771625906,871.294189453125,1419900
2021-09-01,869.6105349602827,878.8706665039062,869.6105349602827,878.8706665039062,1053600
2021-09-02,883.0798113394475,883.0798113394475,867.9268689141757,871.294189453125,1136300
2021-09-03,877.1869292922247,884.763399890718,870.4522887602307,883.9215698242188,1519400
2021-09-06,899.9162859894174,899.9162859894174,888.1306657800143,891.4979858398438,1447500
2021-09-07,895.707247600394,898.2327379601695,892.3399271206932,894.8654174804688,1736100
2021-09-08,891.4980489076232,911.7019706958979,890.6562188331118,910.018310546875,1840100
2021-09-09,897.3908372075747,908.3346279052281,895.7071771002435,907.4927978515625,1405000
2021-09-10,916.7531071426014,919.2785977958869,911.7021258360306,918.436767578125,2236300
2021-09-13,911.7019388071462,920.1202392578125,909.1764486719464,920.1202392578125,1218600
2021-09-14,921.8038993479457,922.6457293930123,913.3855988972796,920.1202392578125,1854300
2021-09-15,908.3347890738554,910.0184494799237,902.4419776526163,904.9674682617188,1416800
2021-09-16,912.5439509534572,912.5439509534572,907.492969675117,910.8602905273438,1150300
2021-09-17,906.6509677978968,912.5437781735563,903.2836475832343,907.4927978515625,1711400
2021-09-21,890.6562832604068,894.023603802034,883.9216421771523,889.814453125,1843100
2021-09-22,884.7634323796325,884.7634323796325,873.8196411132812,873.8196411132812,1768500
2021-09-24,895.7072360876836,895.7072360876836,885.6052747784239,888.9725952148438,1731700
2021-09-27,894.023642784441,901.6001143334616,890.6563220959873,896.5491333007812,1788900
2021-09-28,899.0744696911995,906.6509399414062,893.1816594965942,906.6509399414062,2040400
2021-09-29,899.0745090185771,915.0692802464357,896.5490188247047,913.3856201171875,2542000
2021-09-30,917.5947584955502,923.4875688712096,906.6509677978968,907.4927978515625,2524600
2021-10-01,892.3399601291181,895.707280733379,881.3961681652704,884.7634887695312,2246400
2021-10-04,892.3398758982884,896.5490262562992,879.712424824256,882.2379150390625,1882800
2021-10-05,874.6614604225085,881.3961011187357,870.4523099873666,877.1869506835938,2771600
2021-10-06,878.8707552239085,894.8655295048034,874.6616040973572,879.7125854492188,2588200
2021-10-07,876.3451368412916,885.6052679702582,871.2941562254916,872.135986328125,1887500
2021-10-08,877.1870062232475,884.7634774862122,875.5033459425887,878.8706665039062,1735300
2021-10-11,876.3451214651776,886.4470825195312,875.5032913773148,886.4470825195312,1503800
2021-10-12,888.972683681531,899.916476188974,887.2890232957704,899.0746459960938,1224400
2021-10-13,892.340027379126,893.1818575936346,882.2380648050226,883.0798950195312,1481800
2021-10-14,873.8196303354802,879.712440944679,871.2941400743949,877.1869506835938,1726600
2021-10-15,884.7634560413666,895.707247600394,883.0797958015162,894.8654174804688,1306000
2021-10-18,902.4419110210483,902.4419110210483,888.9726287670028,897.3909301757812,1161700
2021-10-19,892.3399435312205,895.7072640728477,887.2889627187795,889.814453125,1348600
2021-10-20,895.707213486022,895.707213486022,884.7634223438056,886.4470825195312,1310200
2021-10-21,887.2888954686754,892.3398758982884,880.5542548958581,882.2379150390625,1173100
2021-10-22,877.1869346094495,889.8143856834819,872.1359541798365,882.2379150390625,1429900
2021-10-25,885.6052679702582,885.6052679702582,872.135986328125,872.135986328125,1908400
2021-10-26,872.1360032139319,883.9216248789851,870.4523429760671,876.3451538085938,1376300
2021-10-27,883.9216022822209,887.2889226718675,872.1359809184579,873.8196411132812,968600
