Date,Open,High,Low,Close,Volume
2021-07-19,481.55465726035976,482.4238894936817,474.60079939378414,477.20849609375,1269800
2021-07-20,471.12384033203125,474.60076904296875,468.5161437988281,471.9930725097656,1210400
2021-07-21,478.94689968850116,484.16229242558103,475.46997119711455,483.2930603027344,1522200
2021-07-26,490.24688621727194,490.24688621727194,480.68533347189964,482.4237976074219,1156600
2021-07-27,491.11615053702474,503.2854002848448,487.6392220376476,501.54693603515625,2699400
2021-07-28,500.677734375,504.1546630859375,493.723876953125,504.1546630859375,1707300
2021-07-29,502.416168265598,505.893096765706,496.33154339040914,503.285400390625,1494200
2021-07-30,499.8085021972656,500.677734375,491.1161804199219,492.8546447753906,1272200
2021-08-02,494.59307914035514,505.893096765706,493.72384701532815,503.285400390625,1171000
2021-08-03,501.54693603515625,502.41616816000055,497.2007754109348,501.54693603515625,885000
2021-08-04,498.93924116106365,536.3162226417705,483.29306286681424,527.6239013671875,5888000
2021-08-05,526.7546382663257,531.9700307244082,516.3238533501609,523.2777099609375,2733400
2021-08-06,520.6700744628906,520.6700744628906,510.2392883300781,516.3239135742188,1468500
2021-08-10,518.9316727156491,518.9316727156491,503.28549162874515,505.8931884765625,1607400
2021-08-11,511.97772206399065,513.7161863154813,505.8930971837734,510.2392578125,1083100
2021-08-12,514.5854803141136,515.4547125443739,504.1546935509897,505.02392578125,1134400
2021-08-13,504.1546630859375,506.7623596191406,498.93927001953125,506.7623596191406,1158900
2021-08-16,504.1546018395869,504.1546018395869,498.9392094067636,502.4161376953125,610800
2021-08-17,503.2854309082031,508.5008239746094,500.677734375,504.1546630859375,821700
2021-08-18,507.63162164991627,519.8008728538526,507.63162164991627,518.931640625,1412400
2021-08-19,518.9316101074219,518.9316101074219,504.1546630859375,506.7623596191406,1537100
2021-08-20,499.80853239968803,507.631622472031,496.33160347864674,505.02392578125,1096200
2021-08-23,509.3700863096807,519.8008730600495,509.3700863096807,515.4547119140625,1307900
2021-08-24,519.8008727517868,521.5393372091506,515.4547116083772,520.6701049804688,1066000
2021-08-25,521.5392458082433,527.6238703426728,521.5392458082433,523.2777099609375,1559100
2021-08-26,518.9316101074219,523.2777709960938,514.58544921875,521.539306640625,874600
2021-08-27,522.4085695404104,525.0162662269681,518.931640625,518.931640625,899300
2021-08-30,521.5393968403632,530.231720121036,521.5393968403632,529.3624877929688,1567300
2021-08-31,532.8392632109891,532.8392632109891,523.2777103638098,526.754638671875,1408300
2021-09-01,518.0623779296875,526.7546997070312,516.3239135742188,525.0162353515625,1234200
2021-09-02,523.2777103638098,527.6238707488912,520.6700141327609,526.754638671875,1112100
2021-09-03,534.5778494614822,545.0086367680476,533.708617185935,542.4009399414062,2903800
2021-09-06,547.6162412109375,549.35470546875,542.4008484375,543.2700805664062,1559400
2021-09-07,546.7471316396905,547.6163639634419,538.0548084021755,545.0086669921875,1431800
2021-09-08,540.662475390312,543.2701722169534,536.3163140125764,542.4009399414062,1487100
2021-09-09,542.4009399414062,544.1394044925005,537.1855462881235,542.4009399414062,1352300
2021-09-10,545.0086965440195,549.3548583984375,541.5317670604851,549.3548583984375,2495700
2021-09-13,550.2239685058594,556.30859375,548.4855041503906,556.30859375,1655200
2021-09-14,559.7855531213436,564.1317142480622,552.831695318594,557.1778564453125,1827800
2021-09-15,558.91635199013,560.6548165375332,551.0932615268156,552.8317260742188,1455100
2021-09-16,556.3086544060559,560.6548157686032,555.4394221335465,559.7855834960938,1425600
2021-09-17,557.1778561623056,562.3932495117188,554.570159487599,562.3932495117188,1771300
2021-09-21,551.962493230992,560.6548159590392,550.2240286853826,558.047119140625,1480500
2021-09-22,566.7393485482283,569.3470449372539,551.96240234375,551.96240234375,2794700
2021-09-24,567.6086423002715,573.6932678685746,563.262481180055,572.8240356445312,2444900
2021-09-27,573.693267684177,578.9086610267605,571.9548032366492,576.3009643554688,1881000
2021-09-28,577.1702276073329,578.0394598778258,566.7394403614172,571.954833984375,1671100
2021-09-29,568.4458410980504,574.5864597518874,562.3052224442134,573.709228515625,1452600
2021-09-30,574.5865622899865,578.0954878612231,567.5687111475135,571.07763671875,1673900
2021-10-01,563.1824759347098,564.0597072056361,550.0240068708147,552.6557006835938,2175400
2021-10-04,556.1646118164062,559.6735368120933,552.6556868207191,556.1646118164062,1147000
2021-10-05,548.2695249292071,551.778449888754,540.3744437702265,542.12890625,1711000
2021-10-06,538.6199875,551.77845625,535.98829375,548.26953125,1995500
2021-10-07,555.2873742500561,560.5507616837059,549.1467555774647,550.0239868164062,1562200
2021-10-08,556.1646054889977,560.5507616837059,549.1467555774647,550.0239868164062,1504400
2021-10-11,549.1467755998883,553.5329319545201,546.5150817871094,552.6557006835938,1015600
2021-10-12,550.901204688756,552.6556671240705,544.7605861651552,545.6378173828125,1124700
2021-10-13,550.9012111548589,554.4101360666733,544.7605925591837,551.7784423828125,1052300
2021-10-14,549.1467587185889,604.4123270880316,546.5150649867107,595.6400146484375,7828200
2021-10-15,593.885518513209,599.1489056787618,575.4636634337742,588.6221313476562,3767500
2021-10-18,579.8498744819,584.2360308698115,571.9547929836593,574.5864868164062,1771100
2021-10-19,576.3409493715708,580.7271057594824,572.8320242612416,574.5864868164062,1494900
2021-10-20,579.8498060438368,584.2359619140625,565.8141072591145,568.44580078125,1320700
2021-10-21,574.5865223019622,574.5865223019622,562.30528365734,565.814208984375,1425600
2021-10-22,561.4280523255813,572.8320596384448,558.7963583303052,565.814208984375,1343500
2021-10-25,568.4459101319499,571.9548355031347,562.3052907323763,564.0597534179688,1089900
2021-10-26,570.2003304284947,575.4637180939885,567.5686365957479,574.5864868164062,1428500
2021-10-27,576.3409574520514,576.3409574520514,564.0597193937124,564.9369506835938,1198500
2021-10-28,565.8141610952524,572.8320111553486,564.9369298377404,570.2003173828125,3335000
2021-10-29,565.8141410627173,569.3230659685327,556.1645975717253,567.568603515625,1287700
2021-11-01,584.2360784273046,587.7450038232645,575.4637649374051,578.095458984375,1737800
2021-11-02,571.0775827369631,575.4637392864022,566.691426187524,569.3231201171875,1137500
2021-11-04,574.5864959476501,575.4637272391733,556.1646388256644,557.0418701171875,2306700
2021-11-05,558.7963624339602,587.7449965945892,547.3923550373487,579.8499145507812,6031200
2021-11-08,579.8498416773276,599.1489286923068,550.9012111548589,551.7784423828125,3946300
2021-11-09,550.9012186488673,554.4101436084142,542.12890625,542.12890625,2692700
2021-11-10,547.3922936893204,550.9012186488673,541.2516750101132,542.12890625,1647400
2021-11-11,543.8833279079861,548.2694837782118,542.1288655598958,544.7605590820312,1230600
2021-11-12,546.5150486004698,550.0239734710988,543.0061237298407,545.6378173828125,1450100
2021-11-15,546.5150486004698,547.392279818127,543.0061237298407,545.6378173828125,942300
2021-11-16,548.2696138791777,554.4102335546244,543.0062255859375,543.0062255859375,1547900
2021-11-17,544.7606847962337,544.7606847962337,528.9705200195312,528.9705200195312,2222900
2021-11-18,526.3387387357715,526.3387387357715,516.6891951922823,520.1981201171875,1650200
