Date,Open,High,Low,Close,Volume
2021-07-19,3302.2245028409093,3341.1250532670456,3293.5799360795454,3328.158203125,554000
2021-07-20,3271.968505859375,3293.5799226748263,3246.034805680833,3271.968505859375,694300
2021-07-21,3332.4806120986236,3345.447462729358,3293.580060206422,3297.90234375,498800
2021-07-26,3341.1255195235203,3341.1255195235203,3267.646691797906,3276.291259765625,764800
2021-07-27,3302.224207942194,3306.5464909368825,3267.645943984684,3280.61279296875,612400
2021-07-28,3246.03452901124,3297.901924947505,3233.067680027174,3280.61279296875,699500
2021-07-29,3271.9688409034243,3284.9356923204787,3246.0351380693155,3250.357421875,735100
2021-07-30,3250.3572385204084,3280.613223453444,3176.87841796875,3176.87841796875,1619600
2021-08-02,3215.7789564220184,3302.224627293578,3207.134389334862,3297.90234375,868700
2021-08-03,3250.3570015173887,3297.9021172310736,3241.712435023991,3293.579833984375,719200
2021-08-04,3271.9683317511203,3284.9351811503984,3254.67919921875,3254.67919921875,516100
2021-08-05,3176.878376705546,3215.7789282570425,3034.2430210167254,3068.8212890625,2048400
2021-08-06,3038.565150224402,3107.7216828041887,3012.6314505069813,3047.209716796875,1733600
2021-08-10,3047.2097700070112,3103.399453709268,3021.2760698367388,3034.242919921875,1098100
2021-08-11,3060.1769112136217,3086.1106138510254,3047.21005989492,3081.788330078125,788700
2021-08-12,3129.332746497845,3142.2995948949356,3094.7544841056038,3133.655029296875,729000
2021-08-13,3155.266989076567,3155.266989076567,3112.0441536097646,3120.688720703125,433600
2021-08-16,3112.0440162360337,3125.010866303684,3073.1434660330833,3094.7548828125,784200
2021-08-17,3090.43212890625,3125.0103904884177,3086.1098462084788,3090.43212890625,592500
2021-08-18,3099.0771621495073,3181.2005458047943,3094.754878799229,3155.266845703125,672800
2021-08-19,3116.366473049588,3137.977891031901,3103.3996222602,3112.044189453125,541400
2021-08-20,3112.044316488429,3125.0111678071307,3081.788330078125,3081.788330078125,1075500
2021-08-23,3064.4989034538594,3094.7548869858438,3034.242919921875,3034.242919921875,1193700
2021-08-24,2995.3420944213867,3055.854055924849,2991.019811456854,3042.88720703125,891700
2021-08-25,3060.176602229285,3064.498885565767,3038.565185546875,3038.565185546875,639900
2021-08-26,3025.5983531984507,3051.532053368723,3025.5983531984507,3034.242919921875,588000
2021-08-27,3012.631663665111,3025.5985144412875,2982.375678520698,2995.342529296875,543300
2021-08-30,2995.3424934661643,3016.9539111679405,2973.7310757643886,3003.987060546875,803700
2021-08-31,3012.631489392462,3012.631489392462,2965.0863726301704,2978.05322265625,1682700
2021-09-01,2991.0200863047544,3068.8211868155718,2986.697802943042,3034.242919921875,948100
2021-09-02,3051.5320355563213,3073.1434522387312,3034.242902210393,3038.565185546875,780900
2021-09-03,3025.59848267616,3133.655571343166,3021.2761991294797,3120.688720703125,1122100
2021-09-06,3155.2670072219576,3181.200708651179,3103.3996043635143,3116.366455078125,736700
2021-09-07,3142.3000666510634,3163.9114838907544,3125.0109328593107,3137.977783203125,794200
2021-09-08,3129.333352010758,3168.233904729124,3129.333352010758,3163.91162109375,842400
2021-09-09,3112.044189453125,3137.977891031901,3103.3996222602,3112.044189453125,765800
2021-09-10,3133.655029296875,3146.621877693966,3120.6881808997846,3133.655029296875,1271800
2021-09-13,3133.6556178323244,3168.23388671875,3116.3664833891116,3168.23388671875,695200
2021-09-14,3194.1669750316723,3207.1338233741553,3176.8778439083612,3198.4892578125,903600
2021-09-15,3189.845232731937,3211.4566502978714,3163.9115316528155,3185.52294921875,1111200
2021-09-16,3185.522860380517,3215.778844129043,3172.5560102025775,3207.13427734375,875000
2021-09-17,3237.390562560787,3263.3242653316347,3189.845440814234,3194.167724609375,1361400
2021-09-21,3133.6556074354385,3172.5561598036024,3112.044189453125,3112.044189453125,955000
2021-09-22,3094.7548828125,3112.0440162360337,3077.4657493889667,3094.7548828125,859500
2021-09-24,3155.2667957884214,3159.5890790703234,3099.077113123696,3107.7216796875,1086600
2021-09-27,3129.333334221521,3172.556170329553,3125.011050610718,3168.23388671875,880500
2021-09-28,3185.522931354802,3198.4897818216464,3155.266946932165,3189.84521484375,895000
2021-09-29,3167.8463197583446,3185.4454659792245,3123.8484542061456,3163.446533203125,1043900
2021-09-30,3194.245155843099,3242.64280971951,3167.846435546875,3167.846435546875,986300
2021-10-01,3132.6479615977114,3150.2471074493837,3106.2492428202027,3123.848388671875,778300
2021-10-04,3185.44540359225,3211.84412240655,3163.4464712469994,3207.4443359375,984100
2021-10-05,3172.245917500535,3225.043353020655,3163.4463449138484,3211.843994140625,940600
2021-10-06,3203.0445072451116,3220.6436528893155,3093.0498469688373,3150.2470703125,1419600
2021-10-07,3211.844276723282,3220.6438500841678,3141.4476898361963,3185.445556640625,836700
2021-10-08,3198.6448910891354,3211.844251024854,3163.4465979272195,3203.044677734375,967100
2021-10-11,3211.843994140625,3216.2437804339684,3176.6457037938785,3211.843994140625,823300
2021-10-12,3198.644787850216,3207.444360856681,3167.8462823275863,3189.84521484375,719800
2021-10-13,3194.2453213050717,3220.64404296875,3163.446812697447,3220.64404296875,555000
2021-10-14,3203.04454946845,3216.2439088756005,3167.8462577160494,3207.4443359375,739700
2021-10-15,3211.8445704453657,3242.6430800249786,3198.64520919696,3233.843505859375,661700
2021-10-18,3242.642977688482,3251.4425515763746,3220.64404296875,3220.64404296875,546700
2021-10-19,3211.8443799969914,3229.443527284646,3185.445659065509,3198.64501953125,449000
2021-10-20,3211.84420046599,3260.2418528017793,3198.644840738048,3238.242919921875,636600
2021-10-21,3251.4424217817404,3269.041568854984,3216.2441276352533,3225.043701171875,667700
2021-10-22,3181.0458722435956,3216.244166818905,3159.0469381340267,3198.64501953125,508400
2021-10-25,3216.2439464606023,3216.2439464606023,3172.246081255943,3181.045654296875,531400
2021-10-26,3207.444323580177,3238.24282874487,3176.645818415484,3216.243896484375,521100
2021-10-27,3194.2445347715848,3211.8436782138524,3159.0462478870495,3172.24560546875,607600
2021-10-28,3145.847399510765,3172.246118947219,3101.849533783342,3154.64697265625,2158400
2021-10-29,3154.6468690503543,3167.8462283350837,3123.848364052652,3141.447509765625,629100
2021-11-01,3220.6437240108366,3273.441162109375,3211.8441509944137,3273.441162109375,1081000
2021-11-02,3273.441355623295,3282.2409291599165,3203.0447673303206,3225.043701171875,723000
2021-11-04,3255.84241399907,3269.0417751369037,3242.6430528612354,3251.442626953125,676600
2021-11-05,3255.841796875,3255.841796875,3207.4441485430743,3255.841796875,731400
2021-11-08,3264.6417988478534,3273.4413724296537,3005.054378184749,3049.05224609375,2001900
2021-11-09,3110.648851879223,3273.440941722973,3075.4505621832773,3255.841796875,2777900
2021-11-10,3238.2428412208506,3255.841987097051,3176.6458306541494,3207.4443359375,1190800
2021-11-11,3211.8441473599137,3242.642652882543,3181.0456418372846,3189.84521484375,691600
2021-11-12,3189.8455343611254,3242.642977688482,3189.8455343611254,3220.64404296875,957700
2021-11-15,3216.2438355315876,3260.24169921875,3207.444262794155,3260.24169921875,557700
2021-11-16,3264.641626704353,3299.839919175559,3247.04248046875,3247.04248046875,661000
2021-11-17,3247.0425701668246,3255.8421435277105,3185.445556640625,3185.445556640625,691100
2021-11-18,3172.245917500535,3229.443139313998,3150.2469860338183,3211.843994140625,741500
2021-11-19,3176.645788778806,3203.0445072451116,3141.447497490398,3150.2470703125,752200
2021-11-22,3128.2480589270763,3145.847204124978,3110.648913729174,3119.448486328125,676200
2021-11-24,3145.847283901449,3189.845148011959,3137.047711079347,3150.2470703125,875200
2021-11-25,3154.6468814464097,3163.446454337474,3119.4485898821545,3132.64794921875,606400
2021-11-26,3119.448597622332,3119.448597622332,3009.4539362111072,3040.25244140625,903800
2021-11-29,3031.452757146861,3044.65211603139,2939.057244955157,2943.45703125,1006400
2021-11-30,2961.0565915755997,2996.2548868692174,2895.059787900066,2912.658935546875,2490700
2021-12-01,2908.2588431948707,2974.255639939081,2903.8590567452566,2956.656494140625,985200
2021-12-02,2912.658412179547,2956.6562733907185,2886.2596954528444,2939.05712890625,797800
2021-12-03,2921.4584053512167,2996.254780187016,2908.2590450860757,2983.055419921875,606700
2021-12-06,2996.2547672047335,3035.8528478285843,2978.6556202607994,2991.85498046875,595600
2021-12-07,3013.853812382139,3075.4508246060077,3005.0542392073007,3062.25146484375,673500
2021-12-08,3075.4506958533225,3097.4496278694405,3044.652191030757,3066.651123046875,775700
2021-12-09,3088.6497860199715,3101.849144079886,3049.051711840228,3084.25,737300
2021-12-10,3110.649351803143,3119.4489256413417,3066.651482612151,3071.05126953125,684600
2021-12-13,3093.050048828125,3115.048982319079,3084.2504754317433,3093.050048828125,556000
2021-12-14,3079.8510603076033,3093.050421994636,3057.852124162549,3088.650634765625,577700
2021-12-15,3084.2501959323213,3128.2480589270763,3079.8504096328456,3119.448486328125,560000
2021-12-16,3137.047838928649,3150.2471986997375,3123.848479157561,3145.847412109375,411000
2021-12-17,3176.6459055199616,3189.8452652381884,3128.248253219796,3154.64697265625,930800
2021-12-20,3101.849556958641,3115.0489167754863,3049.05211769126,3053.451904296875,737300
2021-12-21,3088.6501590401786,3097.449732142857,3057.8516531808036,3079.8505859375,583600
2021-12-22,3079.850482256546,3101.849414272664,3057.851550240428,3066.651123046875,533700
2021-12-23,3093.050048828125,3101.8496222245067,3071.0511153371713,3093.050048828125,459700
2021-12-24,3071.0511153371713,3106.2494089226975,3071.0511153371713,3093.050048828125,370800
2021-12-27,3119.4487033811015,3123.8484899867167,3053.451904296875,3053.451904296875,316300
2021-12-28,3088.6497860199715,3093.049572039943,3062.2510699001427,3084.25,358000
2021-12-29,3079.850905012376,3110.6494140625,3079.850905012376,3110.6494140625,332900
2021-12-30,3093.0500746742,3097.4498614091563,3075.450927734375,3075.450927734375,445200
2022-01-04,3110.6493872791402,3137.0481090948047,3079.8508784941982,3128.24853515625,410000
2022-01-05,3172.2461063135647,3181.0456794240044,3150.247173537465,3163.446533203125,519100
2022-01-06,3167.846357819074,3194.2450774675663,3123.848491738254,3137.0478515625,577600
2022-01-07,3097.4493580599146,3115.0485021398003,3053.4514978601997,3084.25,872800
2022-01-11,3110.649117305361,3115.0489038927803,3049.0521050814923,3062.25146484375,747700
2022-01-12,3093.0499854816794,3150.247211386746,3079.8506256574333,3137.0478515625,721900
2022-01-13,3123.848388671875,3132.6479615977114,3115.0488157460386,3123.848388671875,580400
2022-01-14,3141.447625519012,3154.6469852901005,3093.0499730250217,3145.847412109375,986900
2022-01-17,3181.0456820852387,3251.442267027651,3176.645895526338,3247.04248046875,699900
2022-01-18,3291.040358833645,3304.2397185615873,3229.4433467699137,3238.242919921875,769200
2022-01-19,3229.443487940186,3282.2409291599165,3216.2441276352533,3225.043701171875,894400
2022-01-20,3229.4431946377363,3282.2406310623314,3225.04340826902,3260.24169921875,662300
2022-01-21,3273.4411250000003,3313.0392031250003,3242.6426197916667,3299.83984375,743600
2022-01-24,3299.8399594811085,3317.4391059316745,3260.241879967335,3304.23974609375,552800
2022-01-25,3282.240838353414,3286.640625,3238.2429718875505,3286.640625,631500
2022-01-26,3277.841039028601,3313.0393320651497,3264.641679139895,3295.440185546875,617900
2022-01-27,3277.841273240053,3321.839142679517,3198.645108249018,3220.64404296875,755000
2022-01-28,3238.242857741287,3295.440082130739,3238.242857741287,3282.24072265625,480200
2022-01-31,3335.0382652129924,3339.438051842561,3282.2408256581693,3295.440185546875,877600
2022-02-01,3295.4397901944835,3335.037865110038,3282.2404318892986,3317.438720703125,822500
2022-02-02,3286.640195016181,3339.437627867847,3277.840622874237,3335.037841796875,703000
2022-02-03,3343.8374831934484,3379.0357724902215,3339.437697031352,3374.635986328125,655900
2022-02-04,3348.237573983962,3370.236506795946,3308.639494922391,3330.638427734375,668400
2022-02-07,3304.239671219692,3361.4368958879422,3291.040311680865,3357.037109375,499100
2022-02-08,3339.437926373029,3423.033869193961,3308.639421123212,3383.435791015625,1348400
2022-02-09,3370.2367302002613,3374.6365170543086,3242.6429114328885,3264.641845703125,1088600
2022-02-10,3255.841715278929,3330.63807900831,3238.2425708720157,3317.438720703125,831700
2022-02-14,3273.440791755059,3379.035656005222,3260.2414337237883,3370.236083984375,755000
2022-02-15,3361.436675261446,3387.835392606431,3326.238385468132,3339.437744140625,521300
2022-02-16,3365.8364140039316,3392.2351309765118,3361.436627841835,3374.635986328125,386100
2022-02-17,3383.435919443766,3387.8357060750322,3348.2376263936358,3379.0361328125,392700
2022-02-18,3357.036945134943,3405.4345944094966,3357.036945134943,3387.83544921875,433200
2022-02-21,3365.8364495216,3379.035808147175,3343.837518478975,3348.2373046875,305600
2022-02-22,3313.0392319623165,3370.236456418505,3299.8398724724266,3365.836669921875,422400
2022-02-24,3339.4384022164854,3352.637763490068,3277.841382939765,3308.639892578125,675500
2022-02-25,3286.640484375,3317.4389895833333,3286.640484375,3299.83984375,564400
2022-02-28,3313.039244245577,3370.236468913827,3313.039244245577,3357.037109375,662600
2022-03-01,3387.83544921875,3405.4345944094966,3383.435662921063,3387.83544921875,678000
2022-03-02,3343.8376710276125,3361.4368166646,3321.8387389813784,3326.238525390625,768100
2022-03-03,3357.037225054197,3370.236585047857,3335.03829173143,3361.43701171875,749900
2022-03-04,3365.8366030738466,3383.435748710834,3291.04023411665,3326.238525390625,700100
2022-03-07,3304.2397334490165,3352.637386002864,3295.440160257408,3313.039306640625,786800
2022-03-08,3255.841906433951,3299.83977003441,3172.2459655930793,3176.645751953125,1035700
2022-03-09,3167.846278549929,3172.246065047915,3106.249267578125,3106.249267578125,1073800
2022-03-10,3154.6472388095544,3220.64404296875,3145.847664921662,3220.64404296875,1176300
2022-03-11,3181.0452709355627,3233.842702818311,3181.0452709355627,3194.24462890625,972800
2022-03-14,3198.644851193728,3211.8442109648163,3145.847412109375,3145.847412109375,692300
2022-03-15,3132.647670395195,3185.4451030423047,3101.849168017714,3159.04638671875,557700
2022-03-16,3154.6469852901005,3172.2461316515514,3137.047838928649,3145.847412109375,740500
2022-03-17,3211.8443799969914,3225.0437404627323,3172.246298599768,3198.64501953125,931000
2022-03-18,3203.044677734375,3251.4423308320097,3181.0457445081774,3203.044677734375,890100
2022-03-22,3247.042507703561,3330.6384530238424,3233.843147916148,3313.039306640625,773600
2022-03-23,3330.638427734375,3339.4380008591684,3295.4401352352006,3330.638427734375,650900
2022-03-24,3317.4390932364295,3326.238666428038,3282.240800469995,3313.039306640625,510100
2022-03-25,3330.638311799872,3330.638311799872,3264.6415156611693,3326.238525390625,726100
2022-03-28,3330.6383614769593,3335.0381479518296,3277.8409237785136,3291.040283203125,489900
2022-03-29,3291.0404116465866,3295.4401982931727,3264.6416917670686,3286.640625,517300
2022-03-30,3286.6408614167813,3304.551710797799,3223.9528885832187,3255.296875,628900
2022-03-31,3223.952688516619,3237.385824718772,3156.7870075058563,3165.742431640625,827600
2022-04-01,3143.3534712357955,3219.4745666930726,3129.9203367433347,3201.563720703125,775200
